#"+ Scan (rt: 5.965-6.632 min, 25 scans) MDM2C Crude More.d  Subtract Deconvoluted (Isotope Width=1.0)"
#Point,X(Daltons),Y(Counts)
7016,5508.00,0.074541337788105
7017,5508.50,0.0405456908047199
7018,5509.00,0.0384839959442616
7019,5509.50,0.103670932352543
7020,5510.00,0.403531104326248
7021,5510.50,0.598484575748444
7022,5511.00,0.29571321606636
7023,5511.50,0.118812434375286
7024,5512.00,0.0706897675991058
7025,5512.50,0.0472112596035004
7026,5513.00,0.0702828988432884
7027,5513.50,0.175614237785339
7028,5514.00,0.127466231584549
7029,5514.50,0.0517300590872765
7030,5515.00,0.0403282642364502
7031,5515.50,0.0388375781476498
7032,5516.00,0.0367658510804176
7033,5516.50,0.041749969124794
7034,5517.00,0.0348125249147415
7035,5517.50,0.0193366426974535
7036,5518.00,0.0229605436325073
7037,5518.50,0.0599729381501675
7038,5519.00,0.118750020861626
7039,5519.50,0.14265301823616
7040,5520.00,0.136025428771973
7041,5520.50,0.106121227145195
7042,5521.00,0.122584976255894
7043,5521.50,0.287848353385925
7044,5522.00,0.373179942369461
7045,5522.50,0.172055676579475
7046,5523.00,0.0618044286966324
7047,5523.50,0.031707588583231
7048,5524.00,0.0353424064815044
7049,5524.50,0.0344807580113411
7050,5525.00,0.0150953428819776
7051,5525.50,0.0103830061852932
7052,5526.00,0.0197080839425325
7053,5526.50,0.0364018939435482
7054,5527.00,0.0458198301494122
7055,5527.50,0.0744767487049103
7056,5528.00,0.107396446168423
7057,5528.50,0.0894126743078232
7058,5529.00,0.105708479881287
7059,5529.50,0.148366183042526
7060,5530.00,0.0967895090579987
7061,5530.50,0.0600325651466846
7062,5531.00,0.0824114307761192
7063,5531.50,0.156878352165222
7064,5532.00,0.259693145751953
7065,5532.50,0.445814996957779
7066,5533.00,1.54810905456543
7067,5533.50,3.46931433677673
7068,5534.00,0.995817542076111
7069,5534.50,0.135693848133087
7070,5535.00,0.0953740477561951
7071,5535.50,0.166495382785797
7072,5536.00,0.19696281850338
7073,5536.50,0.218573331832886
7074,5537.00,0.314188063144684
7075,5537.50,0.50163060426712
7076,5538.00,1.00957190990448
7077,5538.50,1.12016260623932
7078,5539.00,0.568205058574677
7079,5539.50,0.959967434406281
7080,5540.00,3.3092029094696
7081,5540.50,2.89137291908264
7082,5541.00,1.31490015983582
7083,5541.50,0.885364353656769
7084,5542.00,0.614813506603241
7085,5542.50,0.402892917394638
7086,5543.00,0.23017755150795
7087,5543.50,0.111869305372238
7088,5544.00,0.0909298211336136
7089,5544.50,0.149379476904869
7090,5545.00,0.3070028424263
7091,5545.50,0.526450872421265
7092,5546.00,0.586566567420959
7093,5546.50,0.391325175762177
7094,5547.00,0.167288273572922
7095,5547.50,0.13184680044651
7096,5548.00,0.294884353876114
7097,5548.50,0.520438611507416
7098,5549.00,0.38470447063446
7099,5549.50,0.13314987719059
7100,5550.00,0.0514782331883907
7101,5550.50,0.112866088747978
7102,5551.00,0.946794927120209
7103,5551.50,3.7034478187561
7104,5552.00,2.11124467849731
7105,5552.50,0.266754537820816
7106,5553.00,0.0564007945358753
7107,5553.50,0.0713407397270203
7108,5554.00,0.16336227953434
7109,5554.50,0.205908849835396
7110,5555.00,0.150495886802673
7111,5555.50,0.130967870354652
7112,5556.00,0.205579593777657
7113,5556.50,0.364477336406708
7114,5557.00,0.546546101570129
7115,5557.50,0.87872713804245
7116,5558.00,0.768354654312134
7117,5558.50,0.447018533945084
7118,5559.00,0.792541027069092
7119,5559.50,3.80064177513123
7120,5560.00,7.13104772567749
7121,5560.50,1.80029320716858
7122,5561.00,0.540225267410278
7123,5561.50,0.674764454364777
7124,5562.00,0.520311951637268
7125,5562.50,0.456809550523758
7126,5563.00,0.934702575206757
7127,5563.50,1.16851937770844
7128,5564.00,0.542384922504425
7129,5564.50,0.156572982668877
7130,5565.00,0.144890666007996
7131,5565.50,0.594633102416992
7132,5566.00,1.00940895080566
7133,5566.50,0.403387904167175
7134,5567.00,0.17122146487236
7135,5567.50,0.223694548010826
7136,5568.00,0.783854722976685
7137,5568.50,1.57594478130341
7138,5569.00,0.893076658248901
7139,5569.50,0.345039367675781
7140,5570.00,0.179559528827667
7141,5570.50,0.227474048733711
7142,5571.00,0.921861410140991
7143,5571.50,3.12626194953918
7144,5572.00,2.39318490028381
7145,5572.50,1.73468029499054
7146,5573.00,3.49034333229065
7147,5573.50,4.16638946533203
7148,5574.00,6.73605251312256
7149,5574.50,14.6597309112549
7150,5575.00,6.32163429260254
7151,5575.50,1.43246185779572
7152,5576.00,1.23417556285858
7153,5576.50,3.17449235916138
7154,5577.00,4.79413557052612
7155,5577.50,1.8612676858902
7156,5578.00,0.692640841007233
7157,5578.50,1.36651277542114
7158,5579.00,3.29750800132751
7159,5579.50,2.42293834686279
7160,5580.00,3.17403674125671
7161,5580.50,4.19579410552979
7162,5581.00,0.778501272201538
7163,5581.50,0.135513022542
7164,5582.00,0.11945416778326
7165,5582.50,0.310579031705856
7166,5583.00,1.90485680103302
7167,5583.50,5.65331315994263
7168,5584.00,3.43324398994446
7169,5584.50,1.11066520214081
7170,5585.00,0.515881657600403
7171,5585.50,0.417338728904724
7172,5586.00,0.541063547134399
7173,5586.50,1.00957500934601
7174,5587.00,1.2849532365799
7175,5587.50,1.36594605445862
7176,5588.00,2.64168310165405
7177,5588.50,4.09177923202515
7178,5589.00,4.29006814956665
7179,5589.50,8.93506622314453
7180,5590.00,29.583553314209
7181,5590.50,49.3682861328125
7182,5591.00,39.5948791503906
7183,5591.50,24.4817771911621
7184,5592.00,12.879921913147
7185,5592.50,9.46261882781982
7186,5593.00,11.9098234176636
7187,5593.50,12.7177181243896
7188,5594.00,7.72028350830078
7189,5594.50,5.82444477081299
7190,5595.00,8.96747779846191
7191,5595.50,9.83876991271973
7192,5596.00,6.85468530654907
7193,5596.50,7.65732097625732
7194,5597.00,8.87340927124023
7195,5597.50,7.08483743667603
7196,5598.00,7.4968204498291
7197,5598.50,11.6886959075928
7198,5599.00,18.6665802001953
7199,5599.50,26.0214595794678
7200,5600.00,25.6026821136475
7201,5600.50,15.8406381607056
7202,5601.00,9.3776969909668
7203,5601.50,11.4988555908203
7204,5602.00,56.9532775878906
7205,5602.50,229.579986572266
7206,5603.00,93.8874053955078
7207,5603.50,18.704647064209
7208,5604.00,15.9506578445435
7209,5604.50,13.1246566772461
7210,5605.00,5.98941278457642
7211,5605.50,3.78049302101135
7212,5606.00,4.20514535903931
7213,5606.50,7.27887010574341
7214,5607.00,14.5892496109009
7215,5607.50,40.09326171875
7216,5608.00,81.0079803466797
7217,5608.50,52.2563896179199
7218,5609.00,30.8239459991455
7219,5609.50,39.4634323120117
7220,5610.00,58.169303894043
7221,5610.50,95.6164627075195
7222,5611.00,181.61506652832
7223,5611.50,168.410507202148
7224,5612.00,81.5602340698242
7225,5612.50,71.4365005493164
7226,5613.00,99.4524917602539
7227,5613.50,77.3643112182617
7228,5614.00,25.9786682128906
7229,5614.50,5.06066989898682
7230,5615.00,2.02239727973938
7231,5615.50,6.06524419784546
7232,5616.00,73.1786804199219
7233,5616.50,296.550109863281
7234,5617.00,113.523902893066
7235,5617.50,28.4425048828125
7236,5618.00,21.9209823608398
7237,5618.50,27.6017608642578
7238,5619.00,108.483200073242
7239,5619.50,309.979827880859
7240,5620.00,92.8487854003906
7241,5620.50,11.0134878158569
7242,5621.00,3.59672117233276
7243,5621.50,5.03863191604614
7244,5622.00,21.8689289093018
7245,5622.50,60.6790580749512
7246,5623.00,33.6618576049805
7247,5623.50,9.43624496459961
7248,5624.00,5.43086719512939
7249,5624.50,6.39764213562012
7250,5625.00,13.8085613250732
7251,5625.50,25.3673686981201
7252,5626.00,23.5705642700195
7253,5626.50,17.3915538787842
7254,5627.00,7.44199132919312
7255,5627.50,3.35629153251648
7256,5628.00,8.89796161651611
7257,5628.50,39.7472686767578
7258,5629.00,70.6493682861328
7259,5629.50,66.877082824707
7260,5630.00,41.4201431274414
7261,5630.50,27.2182807922363
7262,5631.00,25.1154327392578
7263,5631.50,15.2286548614502
7264,5632.00,6.53084325790405
7265,5632.50,5.49162864685059
7266,5633.00,7.03177165985107
7267,5633.50,9.28280735015869
7268,5634.00,13.7774114608765
7269,5634.50,9.48768997192383
7270,5635.00,3.76952004432678
7271,5635.50,2.43806314468384
7272,5636.00,1.93976283073425
7273,5636.50,1.87466871738434
7274,5637.00,2.49122476577759
7275,5637.50,6.08226013183594
7276,5638.00,17.4056739807129
7277,5638.50,13.7225246429443
7278,5639.00,5.67628049850464
7279,5639.50,6.14961957931519
7280,5640.00,9.23532676696777
7281,5640.50,6.36063146591187
7282,5641.00,4.97287130355835
7283,5641.50,8.05667304992676
7284,5642.00,9.68378257751465
7285,5642.50,9.46013164520264
7286,5643.00,10.8705415725708
7287,5643.50,11.7923603057861
7288,5644.00,15.2269554138184
7289,5644.50,17.0627670288086
7290,5645.00,9.34098243713379
7291,5645.50,4.86112976074219
7292,5646.00,6.28761529922485
7293,5646.50,9.97839164733887
7294,5647.00,6.01051473617554
7295,5647.50,2.51067113876343
7296,5648.00,2.52412366867065
7297,5648.50,5.6576247215271
7298,5649.00,12.2981672286987
7299,5649.50,12.8604412078857
7300,5650.00,14.3011589050293
7301,5650.50,54.4057922363281
7302,5651.00,150.213134765625
7303,5651.50,98.3904495239258
7304,5652.00,59.145378112793
7305,5652.50,76.7554702758789
7306,5653.00,186.670425415039
7307,5653.50,250.069122314453
7308,5654.00,70.1336898803711
7309,5654.50,23.9685497283936
7310,5655.00,21.7831916809082
7311,5655.50,21.0421409606934
7312,5656.00,45.5616149902344
7313,5656.50,134.803634643555
7314,5657.00,109.312950134277
7315,5657.50,22.5061321258545
7316,5658.00,4.34991836547852
7317,5658.50,3.94918346405029
7318,5659.00,22.0634021759033
7319,5659.50,119.106796264648
7320,5660.00,123.527114868164
7321,5660.50,32.6786193847656
7322,5661.00,12.5241727828979
7323,5661.50,14.4544525146484
7324,5662.00,18.3633766174316
7325,5662.50,23.9182472229004
7326,5663.00,61.2309455871582
7327,5663.50,147.960632324219
7328,5664.00,134.260452270508
7329,5664.50,76.9066390991211
7330,5665.00,57.9169807434082
7331,5665.50,71.5010299682617
7332,5666.00,100.826690673828
7333,5666.50,94.1523590087891
7334,5667.00,66.8727035522461
7335,5667.50,52.276782989502
7336,5668.00,47.179573059082
7337,5668.50,34.3249855041504
7338,5669.00,17.5880489349365
7339,5669.50,11.2711172103882
7340,5670.00,17.8411750793457
7341,5670.50,49.8132400512695
7342,5671.00,86.6513290405273
7343,5671.50,90.1296615600586
7344,5672.00,102.691467285156
7345,5672.50,93.4278945922852
7346,5673.00,57.7444038391113
7347,5673.50,45.2452964782715
7348,5674.00,44.0986671447754
7349,5674.50,33.7307815551758
7350,5675.00,19.4020538330078
7351,5675.50,14.4105014801025
7352,5676.00,20.7111225128174
7353,5676.50,27.8967208862305
7354,5677.00,18.5686779022217
7355,5677.50,12.5117626190186
7356,5678.00,17.1473407745361
7357,5678.50,37.1882934570313
7358,5679.00,67.0702056884766
7359,5679.50,50.0654945373535
7360,5680.00,22.405309677124
7361,5680.50,16.4186458587646
7362,5681.00,25.2539443969727
7363,5681.50,52.4437561035156
7364,5682.00,82.989013671875
7365,5682.50,86.1499404907227
7366,5683.00,53.2787437438965
7367,5683.50,18.9173202514648
7368,5684.00,11.5547885894775
7369,5684.50,24.7022743225098
7370,5685.00,53.6501922607422
7371,5685.50,49.619873046875
7372,5686.00,29.2717418670654
7373,5686.50,14.3531293869019
7374,5687.00,5.32545232772827
7375,5687.50,4.41854381561279
7376,5688.00,11.6690654754639
7377,5688.50,24.9877643585205
7378,5689.00,31.9341411590576
7379,5689.50,22.1394176483154
7380,5690.00,7.53455114364624
7381,5690.50,4.61928987503052
7382,5691.00,7.40845012664795
7383,5691.50,8.76696968078613
7384,5692.00,7.85977506637573
7385,5692.50,11.9480991363525
7386,5693.00,20.9542427062988
7387,5693.50,25.9772796630859
7388,5694.00,23.9828186035156
7389,5694.50,12.9355583190918
7390,5695.00,7.21769380569458
7391,5695.50,10.9234895706177
7392,5696.00,18.6480236053467
7393,5696.50,16.3298416137695
7394,5697.00,9.48689556121826
7395,5697.50,4.16658782958984
7396,5698.00,1.9279146194458
7397,5698.50,1.5500020980835
7398,5699.00,1.99837327003479
7399,5699.50,2.79172301292419
7400,5700.00,3.86696124076843
7401,5700.50,3.23551774024963
7402,5701.00,1.98646199703217
7403,5701.50,3.61472725868225
7404,5702.00,9.06447887420654
7405,5702.50,7.84839582443237
7406,5703.00,3.50616002082825
7407,5703.50,2.66762137413025
7408,5704.00,5.90204477310181
7409,5704.50,11.342246055603
7410,5705.00,8.01930618286133
7411,5705.50,5.30994749069214
7412,5706.00,7.69851160049438
7413,5706.50,10.0663862228394
7414,5707.00,5.61121463775635
7415,5707.50,2.6178879737854
7416,5708.00,1.34524500370026
7417,5708.50,0.785312175750732
7418,5709.00,0.968768656253815
7419,5709.50,1.46820437908173
7420,5710.00,1.15328931808472
7421,5710.50,0.698884248733521
7422,5711.00,0.965171992778778
7423,5711.50,3.75442981719971
7424,5712.00,14.2105827331543
7425,5712.50,26.5766696929932
7426,5713.00,34.7079048156738
7427,5713.50,38.2492027282715
7428,5714.00,29.2791366577148
7429,5714.50,19.3002433776855
7430,5715.00,11.523419380188
7431,5715.50,6.48434257507324
7432,5716.00,6.02199649810791
7433,5716.50,5.59259700775146
7434,5717.00,2.15933513641357
7435,5717.50,0.739269495010376
7436,5718.00,0.894852578639984
7437,5718.50,2.21998381614685
7438,5719.00,3.12403893470764
7439,5719.50,2.87534999847412
7440,5720.00,2.83382439613342
7441,5720.50,3.73557472229004
7442,5721.00,6.06100034713745
7443,5721.50,6.84094715118408
7444,5722.00,7.77937030792236
7445,5722.50,8.53536891937256
7446,5723.00,4.15234231948853
7447,5723.50,2.75465250015259
7448,5724.00,5.92155170440674
7449,5724.50,14.5464019775391
7450,5725.00,20.0505237579346
7451,5725.50,20.8035125732422
7452,5726.00,21.4141788482666
7453,5726.50,15.1294412612915
7454,5727.00,17.8483867645264
7455,5727.50,56.2495460510254
7456,5728.00,73.9424133300781
7457,5728.50,18.8573989868164
7458,5729.00,3.34268522262573
7459,5729.50,1.41641402244568
7460,5730.00,1.02887046337128
7461,5730.50,0.577376961708069
7462,5731.00,0.715778291225433
7463,5731.50,3.20688366889954
7464,5732.00,7.07479763031006
7465,5732.50,6.66569662094116
7466,5733.00,8.04246616363525
7467,5733.50,8.57785034179688
7468,5734.00,13.0482330322266
7469,5734.50,26.8360538482666
7470,5735.00,26.5156364440918
7471,5735.50,19.536003112793
7472,5736.00,13.5461177825928
7473,5736.50,5.90126800537109
7474,5737.00,2.89874577522278
7475,5737.50,4.99265098571777
7476,5738.00,12.0696964263916
7477,5738.50,10.2109832763672
7478,5739.00,4.86073637008667
7479,5739.50,3.52198100090027
7480,5740.00,4.46081113815308
7481,5740.50,4.16877365112305
7482,5741.00,3.95442986488342
7483,5741.50,10.5858936309814
7484,5742.00,17.647819519043
7485,5742.50,6.26555728912354
7486,5743.00,1.81113839149475
7487,5743.50,0.928687989711761
7488,5744.00,0.789135277271271
7489,5744.50,1.5230256319046
7490,5745.00,2.69129657745361
7491,5745.50,1.54613041877747
7492,5746.00,0.592657864093781
7493,5746.50,0.58137172460556
7494,5747.00,1.08053970336914
7495,5747.50,3.14967560768127
7496,5748.00,21.5557441711426
7497,5748.50,56.7173347473145
7498,5749.00,16.3106498718262
7499,5749.50,2.3486704826355
7500,5750.00,0.814890146255493
7501,5750.50,1.18853068351746
7502,5751.00,8.74586296081543
7503,5751.50,19.80078125
7504,5752.00,2.47782015800476
7505,5752.50,0.26073232293129
7506,5753.00,0.516685843467712
7507,5753.50,2.92471599578857
7508,5754.00,7.19367122650146
7509,5754.50,6.27051305770874
7510,5755.00,3.53592228889465
7511,5755.50,3.15738701820374
7512,5756.00,3.14406275749207
7513,5756.50,3.15171551704407
7514,5757.00,4.20855283737183
7515,5757.50,3.8504331111908
7516,5758.00,3.49402403831482
7517,5758.50,3.85537981987
7518,5759.00,2.17003321647644
7519,5759.50,0.849749028682709
7520,5760.00,0.513434290885925
7521,5760.50,0.345250010490417
7522,5761.00,0.18683086335659
7523,5761.50,0.123924531042576
7524,5762.00,0.119016371667385
7525,5762.50,0.150257989764214
7526,5763.00,0.266560792922974
7527,5763.50,0.5621258020401
7528,5764.00,0.739657938480377
7529,5764.50,0.522136986255646
7530,5765.00,0.674198865890503
7531,5765.50,1.56061923503876
7532,5766.00,2.05876612663269
7533,5766.50,1.76839292049408
7534,5767.00,1.45183992385864
7535,5767.50,1.56199789047241
7536,5768.00,2.30064916610718
7537,5768.50,2.70679068565369
7538,5769.00,2.08973431587219
7539,5769.50,1.48983764648438
7540,5770.00,1.22105085849762
7541,5770.50,1.43878829479218
7542,5771.00,1.73795664310455
7543,5771.50,1.48325312137604
7544,5772.00,3.40667200088501
7545,5772.50,8.47675800323486
7546,5773.00,2.94405817985535
7547,5773.50,0.419925421476364
7548,5774.00,0.127181991934776
7549,5774.50,0.111708499491215
7550,5775.00,0.295617789030075
7551,5775.50,0.638249039649963
7552,5776.00,1.21127700805664
7553,5776.50,7.38909387588501
7554,5777.00,31.932580947876
7555,5777.50,16.5281581878662
7556,5778.00,2.57011318206787
7557,5778.50,0.726495146751404
7558,5779.00,0.524950981140137
7559,5779.50,0.702429533004761
7560,5780.00,0.931869268417358
7561,5780.50,1.02966797351837
7562,5781.00,2.22778701782227
7563,5781.50,3.84680247306824
7564,5782.00,1.24558007717133
7565,5782.50,0.255206793546677
7566,5783.00,0.161474317312241
7567,5783.50,0.221255272626877
7568,5784.00,0.433389872312546
7569,5784.50,0.909608364105225
7570,5785.00,0.972925305366516
7571,5785.50,0.928557634353638
7572,5786.00,2.79199361801147
7573,5786.50,9.52399063110352
7574,5787.00,11.9623785018921
7575,5787.50,6.99785947799683
7576,5788.00,2.94312429428101
7577,5788.50,0.974682152271271
7578,5789.00,0.406249225139618
7579,5789.50,0.331971734762192
7580,5790.00,0.281906843185425
7581,5790.50,0.198772430419922
7582,5791.00,0.192982241511345
7583,5791.50,0.320157021284103
7584,5792.00,0.385436445474625
7585,5792.50,0.301281183958054
7586,5793.00,0.488317519426346
7587,5793.50,1.09987390041351
7588,5794.00,1.86754322052002
7589,5794.50,2.49693083763123
7590,5795.00,1.68048286437988
7591,5795.50,0.745906114578247
7592,5796.00,0.64894700050354
7593,5796.50,0.741072714328766
7594,5797.00,0.496015459299088
7595,5797.50,0.28761824965477
7596,5798.00,0.183261170983315
7597,5798.50,0.156489789485931
7598,5799.00,0.151292696595192
7599,5799.50,0.120815478265285
7600,5800.00,0.15397897362709
7601,5800.50,0.321136564016342
7602,5801.00,0.487173348665237
7603,5801.50,0.494727790355682
7604,5802.00,0.465898215770721
7605,5802.50,0.526280522346497
7606,5803.00,1.60226035118103
7607,5803.50,4.81345415115356
7608,5804.00,2.12688636779785
7609,5804.50,0.37717866897583
7610,5805.00,0.244345143437386
7611,5805.50,0.340827792882919
7612,5806.00,0.452192544937134
7613,5806.50,1.17437505722046
7614,5807.00,2.40376305580139
7615,5807.50,0.985835254192352
7616,5808.00,0.281907469034195
7617,5808.50,0.163388252258301
7618,5809.00,0.0722534134984016
7619,5809.50,0.0249580461531878
7620,5810.00,0.0212475843727589
7621,5810.50,0.0721890926361084
7622,5811.00,0.23358590900898
7623,5811.50,0.225411921739578
7624,5812.00,0.145300671458244
7625,5812.50,0.179650500416756
7626,5813.00,0.355299651622772
7627,5813.50,0.507520318031311
7628,5814.00,0.326428174972534
7629,5814.50,0.13993339240551
7630,5815.00,0.100671395659447
7631,5815.50,0.169482514262199
7632,5816.00,0.359116673469543
7633,5816.50,0.54092264175415
7634,5817.00,0.428172707557678
7635,5817.50,0.206894367933273
7636,5818.00,0.10595466196537
7637,5818.50,0.0661127492785454
7638,5819.00,0.054803591221571
7639,5819.50,0.129761815071106
7640,5820.00,0.568051338195801
7641,5820.50,0.902933716773987
7642,5821.00,0.592941284179688
7643,5821.50,0.320643723011017
7644,5822.00,0.1612818390131
7645,5822.50,0.202145531773567
7646,5823.00,0.538636922836304
7647,5823.50,0.847110629081726
7648,5824.00,0.698736011981964
7649,5824.50,0.407351523637772
7650,5825.00,0.219780743122101
7651,5825.50,0.195463567972183
7652,5826.00,0.412794649600983
7653,5826.50,0.971693217754364
7654,5827.00,0.883205056190491
7655,5827.50,0.408074021339417
7656,5828.00,0.273932605981827
7657,5828.50,0.35174086689949
7658,5829.00,0.472856312990189
7659,5829.50,0.289235442876816
7660,5830.00,0.129072308540344
7661,5830.50,0.112807944417
7662,5831.00,0.165304437279701
7663,5831.50,0.362785428762436
7664,5832.00,0.539649844169617
7665,5832.50,0.258149176836014
7666,5833.00,0.129701033234596
7667,5833.50,0.153570979833603
7668,5834.00,0.181328594684601
7669,5834.50,0.272768706083298
7670,5835.00,0.868869304656982
7671,5835.50,1.45404613018036
7672,5836.00,0.768764019012451
7673,5836.50,0.564235985279083
7674,5837.00,0.71226555109024
7675,5837.50,0.769413650035858
7676,5838.00,1.04526019096375
7677,5838.50,1.40513622760773
7678,5839.00,1.84864699840546
7679,5839.50,2.96917867660522
7680,5840.00,2.00741362571716
7681,5840.50,0.778899550437927
7682,5841.00,0.833786964416504
7683,5841.50,1.45694518089294
7684,5842.00,1.15776896476746
7685,5842.50,0.418659418821335
7686,5843.00,0.130874589085579
7687,5843.50,0.0797629579901695
7688,5844.00,0.436198204755783
7689,5844.50,4.19984245300293
7690,5845.00,2.66213798522949
7691,5845.50,0.186190322041512
7692,5846.00,0.050663273781538
7693,5846.50,0.145948767662048
7694,5847.00,0.749785423278809
7695,5847.50,2.23325061798096
7696,5848.00,1.79844868183136
7697,5848.50,0.405979841947556
7698,5849.00,0.154285237193108
7699,5849.50,0.416712671518326
7700,5850.00,1.46644413471222
7701,5850.50,1.03135979175568
7702,5851.00,0.355926662683487
7703,5851.50,0.248814448714256
7704,5852.00,0.203794613480568
7705,5852.50,0.264076352119446
7706,5853.00,0.650174558162689
7707,5853.50,0.812888205051422
7708,5854.00,0.365476727485657
7709,5854.50,0.111681438982487
7710,5855.00,0.083267979323864
7711,5855.50,0.24103082716465
7712,5856.00,0.400929659605026
7713,5856.50,0.178322479128838
7714,5857.00,0.153484791517258
7715,5857.50,0.48738831281662
7716,5858.00,1.30436611175537
7717,5858.50,2.660724401474
7718,5859.00,2.710932970047
7719,5859.50,0.62866872549057
7720,5860.00,0.294471144676208
7721,5860.50,0.835170269012451
7722,5861.00,0.965255916118622
7723,5861.50,0.650305688381195
7724,5862.00,1.22661805152893
7725,5862.50,2.20515418052673
7726,5863.00,2.1414840221405
7727,5863.50,1.57525038719177
7728,5864.00,0.989585518836975
7729,5864.50,0.661845505237579
7730,5865.00,0.559147834777832
7731,5865.50,0.44413486123085
7732,5866.00,0.355219900608063
7733,5866.50,0.330933302640915
7734,5867.00,0.202498078346252
7735,5867.50,0.143730938434601
7736,5868.00,0.227312922477722
7737,5868.50,0.275851786136627
7738,5869.00,0.220031306147575
7739,5869.50,0.176208853721619
7740,5870.00,0.158597365021706
7741,5870.50,0.281921625137329
7742,5871.00,0.586802184581757
7743,5871.50,0.686364233493805
7744,5872.00,0.604380071163177
7745,5872.50,0.473116189241409
7746,5873.00,0.508627235889435
7747,5873.50,0.754041790962219
7748,5874.00,0.72355055809021
7749,5874.50,0.427280008792877
7750,5875.00,0.217572763562202
7751,5875.50,0.196098461747169
7752,5876.00,0.482904970645905
7753,5876.50,1.35976564884186
7754,5877.00,1.92811751365662
7755,5877.50,1.70069146156311
7756,5878.00,1.37775802612305
7757,5878.50,1.0240284204483
7758,5879.00,0.803529739379883
7759,5879.50,1.07911264896393
7760,5880.00,1.9638489484787
7761,5880.50,1.30873763561249
7762,5881.00,0.542682349681854
7763,5881.50,0.973844707012177
7764,5882.00,4.01526880264282
7765,5882.50,7.32031345367432
7766,5883.00,2.78308796882629
7767,5883.50,0.439107328653336
7768,5884.00,0.209078088402748
7769,5884.50,0.360828191041946
7770,5885.00,0.445775061845779
7771,5885.50,0.298962473869324
7772,5886.00,0.519497215747833
7773,5886.50,1.43671143054962
7774,5887.00,1.17083692550659
7775,5887.50,0.6231889128685
7776,5888.00,0.589007258415222
7777,5888.50,0.446643143892288
7778,5889.00,0.216594845056534
7779,5889.50,0.160751312971115
7780,5890.00,0.19538725912571
7781,5890.50,0.172290965914726
7782,5891.00,0.0856452658772469
7783,5891.50,0.0361087806522846
7784,5892.00,0.0221862085163593
7785,5892.50,0.0170383378863335
7786,5893.00,0.0177426896989346
7787,5893.50,0.0521817095577717
7788,5894.00,0.257840901613235
7789,5894.50,0.460641980171204
7790,5895.00,0.309310644865036
7791,5895.50,1.23827791213989
7792,5896.00,10.1167192459106
7793,5896.50,6.89213466644287
7794,5897.00,1.16490626335144
7795,5897.50,1.05329692363739
7796,5898.00,3.70397448539734
7797,5898.50,6.35067558288574
7798,5899.00,9.44026660919189
7799,5899.50,19.2993755340576
7800,5900.00,14.1021213531494
7801,5900.50,5.22888135910034
7802,5901.00,2.94045996665955
7803,5901.50,1.48924040794373
7804,5902.00,0.494504332542419
7805,5902.50,0.348742336034775
7806,5903.00,1.59360361099243
7807,5903.50,6.06064796447754
7808,5904.00,2.81322240829468
7809,5904.50,0.652146637439728
7810,5905.00,0.504156410694122
7811,5905.50,0.860085964202881
7812,5906.00,1.46894466876984
7813,5906.50,2.02108144760132
7814,5907.00,1.70243430137634
7815,5907.50,0.931884229183197
7816,5908.00,0.457382559776306
7817,5908.50,0.15570530295372
7818,5909.00,0.0551397539675236
7819,5909.50,0.0570600628852844
7820,5910.00,0.111067943274975
7821,5910.50,0.198083683848381
7822,5911.00,0.389795333147049
7823,5911.50,0.511708378791809
7824,5912.00,0.258802562952042
7825,5912.50,0.23812897503376
7826,5913.00,0.863024294376373
7827,5913.50,2.78720235824585
7828,5914.00,5.22645235061646
7829,5914.50,6.51643514633179
7830,5915.00,5.75249910354614
7831,5915.50,6.90464448928833
7832,5916.00,11.3529062271118
7833,5916.50,7.08213567733765
7834,5917.00,1.42601990699768
7835,5917.50,0.560487151145935
7836,5918.00,0.834849953651428
7837,5918.50,1.25937151908875
7838,5919.00,0.720228910446167
7839,5919.50,0.17905505001545
7840,5920.00,0.0846858322620392
7841,5920.50,0.0891407206654549
7842,5921.00,0.0606880784034729
7843,5921.50,0.0557096861302853
7844,5922.00,0.0753092840313911
7845,5922.50,0.0385911874473095
7846,5923.00,0.0168746244162321
7847,5923.50,0.0331052131950855
7848,5924.00,0.0970883667469025
7849,5924.50,0.0624850392341614
7850,5925.00,0.00888401549309492
7851,5925.50,0.00306376069784164
7852,5926.00,0.00764268031343818
7853,5926.50,0.0110230287536979
7854,5927.00,0.00500552961602807
7855,5927.50,0.00581746036186814
7856,5928.00,0.0153633691370487
7857,5928.50,0.0279382895678282
7858,5929.00,0.0414059646427631
7859,5929.50,0.0455915853381157
7860,5930.00,0.0487185083329678
7861,5930.50,0.0571970976889133
7862,5931.00,0.0467182137072086
7863,5931.50,0.0380110554397106
7864,5932.00,0.0481000281870365
7865,5932.50,0.0592287629842758
7866,5933.00,0.0444569624960423
7867,5933.50,0.0277644917368889
7868,5934.00,0.0140767060220242
7869,5934.50,0.00759640615433455
7870,5935.00,0.0157260075211525
7871,5935.50,0.0693852752447128
7872,5936.00,0.12744414806366
7873,5936.50,0.0741841346025467
7874,5937.00,0.0703058317303658
7875,5937.50,0.28823709487915
7876,5938.00,1.19612717628479
7877,5938.50,3.43153119087219
7878,5939.00,3.74673175811768
7879,5939.50,0.856436669826508
7880,5940.00,0.36613604426384
7881,5940.50,0.805331349372864
7882,5941.00,1.31623494625092
